Categoria,Consumo_Agua_Litros,Consumo_Energia_kWh,Custo_Produção,Data_Compra,Data_Receção,Emissao_Gases_CO2e_kg,Fabricante,País_Fabricante,Preço_Unitário,Produto,Produto_ID,Quantidade_Vendida,Região_Fabricante,Indice
Alimentos,0.43,0.4,0.68,2023-06-04 01:00:00,2023-06-07 01:00:00,9.95,EcoFriendly,Espanha,2.25,Chocolate 3,33,4,Madrid,0.5017498651756738
Alimentos,0.43,0.4,0.68,2023-04-19 01:00:00,2023-04-30 01:00:00,9.95,EcoFriendly,Espanha,2.25,Chocolate 3,33,9,Madrid,0.5017498651756738
Alimentos,0.26,0.67,0.68,2023-07-08 01:00:00,2023-07-22 01:00:00,5.27,FashionCo,Portugal,2.61,Água 2,26,4,Coimbra,0.7383534039287054
Alimentos,0.14,0.83,0.68,2023-02-24 00:00:00,2023-03-03 00:00:00,4.39,FashionCo,Portugal,4.92,Bolachas 1,34,1,Faro,0.7829786859634147
Alimentos,0.23,0.82,0.68,2023-03-01 00:00:00,2023-03-12 00:00:00,6.03,FashionCo,França,1.27,Bolachas 3,36,8,Marselha,0.6999734381351379
Alimentos,0.23,0.82,0.68,2023-08-23 01:00:00,2023-08-26 01:00:00,6.03,FashionCo,França,1.27,Bolachas 3,36,6,Marselha,0.6999734381351379
Alimentos,0.22,0.36,0.68,2023-05-19 01:00:00,2023-05-25 01:00:00,8.16,FashionCo,Espanha,1.13,Água 2,26,10,Sevilha,0.5925906238929914
Alimentos,0.49,0.4,0.68,2023-05-30 01:00:00,2023-06-14 01:00:00,7.79,StyleSupplies,Portugal,2.58,Chocolate 2,32,5,Coimbra,0.6107202923388722
Alimentos,0.49,0.4,0.68,2023-09-01 01:00:00,2023-09-13 01:00:00,7.79,StyleSupplies,Portugal,2.58,Chocolate 2,32,8,Coimbra,0.6107202923388722
Alimentos,0.49,0.4,0.68,2023-10-07 01:00:00,2023-10-14 01:00:00,7.79,StyleSupplies,Portugal,2.58,Chocolate 2,32,7,Coimbra,0.6107202923388722
Alimentos,0.3,0.52,0.68,2023-09-21 01:00:00,2023-10-03 01:00:00,5.22,StyleSupplies,Portugal,3.81,Chocolate 1,31,1,Lisboa,0.7408547035424019
Alimentos,0.3,0.52,0.68,2023-02-12 00:00:00,2023-02-27 00:00:00,5.22,StyleSupplies,Portugal,3.81,Chocolate 1,31,8,Lisboa,0.7408547035424019
Alimentos,0.24,0.3,0.68,2023-04-02 01:00:00,2023-04-13 01:00:00,8.88,StyleSupplies,Itália,2.79,Bolachas 1,34,9,Nápoles,0.5562093742362185
Alimentos,0.31,0.57,0.68,2023-08-24 01:00:00,2023-09-05 01:00:00,3.36,TechWorld,França,2.01,Água 2,26,10,Lyon,0.8347552277026492
Alimentos,0.31,0.57,0.68,2023-06-24 01:00:00,2023-07-07 01:00:00,3.36,TechWorld,França,2.01,Água 2,26,2,Lyon,0.8347552277026492
Alimentos,0.31,0.57,0.68,2023-07-12 01:00:00,2023-07-15 01:00:00,3.36,TechWorld,França,2.01,Água 2,26,1,Lyon,0.8347552277026492
Alimentos,0.16,0.26,0.69,2023-09-15 01:00:00,2023-09-22 01:00:00,6.87,EcoFriendly,França,3.55,Bolachas 1,34,7,Lyon,0.6579001998879404
Alimentos,0.16,0.26,0.69,2023-01-07 00:00:00,2023-01-12 00:00:00,6.87,EcoFriendly,França,3.55,Bolachas 1,34,1,Lyon,0.6579001998879404
Alimentos,0.13,0.31,0.69,2023-03-29 01:00:00,2023-04-12 01:00:00,5.22,FashionCo,Itália,4.91,Água 2,26,5,Milão,0.7412749847272677
Alimentos,0.13,0.31,0.69,2023-03-06 00:00:00,2023-03-20 00:00:00,5.22,FashionCo,Itália,4.91,Água 2,26,3,Milão,0.7412749847272677
Alimentos,0.13,0.31,0.69,2023-04-04 01:00:00,2023-04-16 01:00:00,5.22,FashionCo,Itália,4.91,Água 2,26,5,Milão,0.7412749847272677
Alimentos,0.26,0.1,0.69,2023-08-25 01:00:00,2023-08-31 01:00:00,8.33,FashionCo,França,2.82,Água 3,27,5,Paris,0.5840221492028721
Alimentos,0.26,0.1,0.69,2023-06-17 01:00:00,2023-06-29 01:00:00,8.33,FashionCo,França,2.82,Água 3,27,2,Paris,0.5840221492028721
Alimentos,0.29,0.44,0.7,2023-07-16 01:00:00,2023-07-28 01:00:00,5.68,GreenSupplies,Alemanha,4.89,Bolachas 2,35,8,Hamburgo,0.7176725237639423
Alimentos,0.48,0.2,0.7,2023-01-29 00:00:00,2023-02-01 00:00:00,9.79,GreenSupplies,Portugal,1.98,Chocolate 3,33,3,Porto,0.5098054294815023
Alimentos,0.48,0.96,0.7,2023-07-30 01:00:00,2023-08-12 01:00:00,4.68,GreenSupplies,Espanha,4.4,Chocolate 1,31,5,Sevilha,0.7676006378028154
Alimentos,0.39,0.28,0.7,2023-02-24 00:00:00,2023-03-08 00:00:00,7.69,TechWorld,Espanha,1.8,Chocolate 1,31,4,Sevilha,0.6160166953010962
Alimentos,0.39,0.28,0.7,2023-05-18 01:00:00,2023-05-26 01:00:00,7.69,TechWorld,Espanha,1.8,Chocolate 1,31,2,Sevilha,0.6160166953010962
Alimentos,0.37,0.85,0.71,2023-01-19 00:00:00,2023-02-02 00:00:00,3.74,StyleSupplies,Portugal,2.23,Bolachas 3,36,5,Faro,0.8153376056189947
Alimentos,0.37,0.85,0.71,2023-01-06 00:00:00,2023-01-07 00:00:00,3.74,StyleSupplies,Portugal,2.23,Bolachas 3,36,6,Faro,0.8153376056189947
Alimentos,0.48,0.38,0.71,2023-05-23 01:00:00,2023-05-24 01:00:00,2.24,StyleSupplies,França,2.08,Bolachas 2,35,2,Paris,0.8910509187463321
Alimentos,0.48,0.38,0.71,2023-07-14 01:00:00,2023-07-17 01:00:00,2.24,StyleSupplies,França,2.08,Bolachas 2,35,8,Paris,0.8910509187463321
Alimentos,0.22,0.66,0.72,2023-03-30 01:00:00,2023-04-10 01:00:00,8.51,EcoFriendly,Portugal,4.46,Chocolate 2,32,6,Coimbra,0.5748011194690547
Alimentos,0.22,0.66,0.72,2023-09-24 01:00:00,2023-09-26 01:00:00,8.51,EcoFriendly,Portugal,4.46,Chocolate 2,32,7,Coimbra,0.5748011194690547
Alimentos,0.22,0.66,0.72,2023-05-03 01:00:00,2023-05-18 01:00:00,8.51,EcoFriendly,Portugal,4.46,Chocolate 2,32,5,Coimbra,0.5748011194690547
Alimentos,0.35,0.16,0.72,2023-05-10 01:00:00,2023-05-17 01:00:00,1.4,EcoFriendly,Itália,4.48,Bolachas 3,36,4,Milão,0.933818878961872
Alimentos,0.35,0.16,0.72,2023-04-16 01:00:00,2023-04-20 01:00:00,1.4,EcoFriendly,Itália,4.48,Bolachas 3,36,1,Milão,0.933818878961872
Alimentos,0.35,0.16,0.72,2023-05-14 01:00:00,2023-05-22 01:00:00,1.4,EcoFriendly,Itália,4.48,Bolachas 3,36,5,Milão,0.933818878961872
Alimentos,0.11,0.58,0.72,2023-08-29 01:00:00,2023-09-09 01:00:00,7.13,FashionCo,Alemanha,1.43,Água 2,26,8,Berlim,0.6447490358327392
Alimentos,0.19,0.28,0.73,2023-02-01 00:00:00,2023-02-08 00:00:00,5.44,FashionCo,Espanha,3.68,Bolachas 1,34,10,Barcelona,0.7300546653631625
Alimentos,0.19,0.28,0.73,2023-08-30 01:00:00,2023-09-06 01:00:00,5.44,FashionCo,Espanha,3.68,Bolachas 1,34,6,Barcelona,0.7300546653631625
Alimentos,0.35,0.14,0.73,2023-09-06 01:00:00,2023-09-16 01:00:00,4.13,StyleSupplies,Alemanha,4.69,Água 3,27,10,Hamburgo,0.7959476068662288
Alimentos,0.35,0.14,0.73,2023-03-17 00:00:00,2023-03-22 00:00:00,4.13,StyleSupplies,Alemanha,4.69,Água 3,27,8,Hamburgo,0.7959476068662288
Alimentos,0.35,0.14,0.73,2023-01-16 00:00:00,2023-01-19 00:00:00,4.13,StyleSupplies,Alemanha,4.69,Água 3,27,10,Hamburgo,0.7959476068662288
Alimentos,0.32,0.77,0.73,2023-10-25 01:00:00,2023-10-31 00:00:00,7.82,StyleSupplies,Itália,3.02,Água 3,27,10,Milão,0.6094074642973928
Alimentos,0.32,0.77,0.73,2023-05-08 01:00:00,2023-05-14 01:00:00,7.82,StyleSupplies,Itália,3.02,Água 3,27,7,Milão,0.6094074642973928
Alimentos,0.41,0.14,0.74,2023-01-10 00:00:00,2023-01-11 00:00:00,9.5,StyleSupplies,Alemanha,3.56,Água 2,26,7,Hamburgo,0.5246150037263967
Alimentos,0.41,0.14,0.74,2023-03-15 00:00:00,2023-03-28 01:00:00,9.5,StyleSupplies,Alemanha,3.56,Água 2,26,6,Hamburgo,0.5246150037263967
Alimentos,0.41,0.14,0.74,2023-03-04 00:00:00,2023-03-12 00:00:00,9.5,StyleSupplies,Alemanha,3.56,Água 2,26,2,Hamburgo,0.5246150037263967
Alimentos,0.12,0.71,0.74,2023-06-23 01:00:00,2023-07-03 01:00:00,8.67,TechWorld,França,1.63,Chocolate 1,31,2,Lyon,0.5669023251432365
Alimentos,0.12,0.71,0.74,2023-04-09 01:00:00,2023-04-12 01:00:00,8.67,TechWorld,França,1.63,Chocolate 1,31,4,Lyon,0.5669023251432365
Alimentos,0.29,0.2,0.74,2023-07-26 01:00:00,2023-08-07 01:00:00,7.21,TechWorld,França,2.66,Chocolate 1,31,2,Marselha,0.6404899858889502
Alimentos,0.38,0.58,0.74,2023-09-21 01:00:00,2023-10-03 01:00:00,9.29,TechWorld,Itália,2.17,Chocolate 1,31,1,Nápoles,0.5351159580671315
Alimentos,0.38,0.58,0.74,2023-08-19 01:00:00,2023-08-31 01:00:00,9.29,TechWorld,Itália,2.17,Chocolate 1,31,10,Nápoles,0.5351159580671315
Alimentos,0.38,0.58,0.74,2023-09-03 01:00:00,2023-09-16 01:00:00,9.29,TechWorld,Itália,2.17,Chocolate 1,31,8,Nápoles,0.5351159580671315
Alimentos,0.38,0.58,0.74,2023-06-16 01:00:00,2023-06-23 01:00:00,9.29,TechWorld,Itália,2.17,Chocolate 1,31,6,Nápoles,0.5351159580671315
Alimentos,0.43,0.2,0.74,2023-10-14 01:00:00,2023-10-26 01:00:00,6.78,TechWorld,Itália,1.2,Bolachas 1,34,4,Roma,0.66192603310813
Alimentos,0.43,0.2,0.74,2023-05-12 01:00:00,2023-05-16 01:00:00,6.78,TechWorld,Itália,1.2,Bolachas 1,34,3,Roma,0.66192603310813
Alimentos,0.43,0.2,0.74,2023-07-09 01:00:00,2023-07-16 01:00:00,6.78,TechWorld,Itália,1.2,Bolachas 1,34,9,Roma,0.66192603310813
Alimentos,0.4,0.96,0.75,2023-07-16 01:00:00,2023-07-31 01:00:00,2.62,GreenSupplies,Espanha,1.12,Água 1,25,9,Sevilha,0.8718016844135006
Alimentos,0.38,0.25,0.75,2023-05-07 01:00:00,2023-05-12 01:00:00,6.39,TechWorld,Itália,4.83,Água 3,27,6,Milão,0.6817046149536639
Alimentos,0.32,0.56,0.75,2023-09-02 01:00:00,2023-09-17 01:00:00,9.7,TechWorld,Itália,2.04,Bolachas 3,36,7,Milão,0.5145368850709162
Alimentos,0.32,0.56,0.75,2023-06-30 01:00:00,2023-07-03 01:00:00,9.7,TechWorld,Itália,2.04,Bolachas 3,36,7,Milão,0.5145368850709162
Alimentos,0.26,0.42,0.76,2023-08-08 01:00:00,2023-08-12 01:00:00,1.67,EcoFriendly,França,2.63,Água 2,26,7,Marselha,0.9202655330361948
Alimentos,0.26,0.42,0.76,2023-05-01 01:00:00,2023-05-15 01:00:00,1.67,EcoFriendly,França,2.63,Água 2,26,1,Marselha,0.9202655330361948
Alimentos,0.25,0.56,0.76,2023-06-23 01:00:00,2023-06-27 01:00:00,0.16,EcoFriendly,Alemanha,2.5,Água 1,25,6,Munique,0.996495629138094
Alimentos,0.27,0.74,0.76,2023-05-24 01:00:00,2023-06-04 01:00:00,0.44,FashionCo,França,3.67,Bolachas 2,35,7,Lyon,0.9822464123058081
Alimentos,0.37,0.8,0.76,2023-10-19 01:00:00,2023-10-21 01:00:00,5.2,FashionCo,Portugal,2.88,Chocolate 1,31,3,Porto,0.7416190213394824
Alimentos,0.37,0.8,0.76,2023-06-05 01:00:00,2023-06-15 01:00:00,5.2,FashionCo,Portugal,2.88,Chocolate 1,31,8,Porto,0.7416190213394824
Alimentos,0.5,0.66,0.76,2023-03-10 00:00:00,2023-03-19 00:00:00,8.09,FashionCo,Espanha,2.61,Chocolate 2,32,4,Sevilha,0.595450991685192
Alimentos,0.5,0.66,0.76,2023-04-17 01:00:00,2023-04-28 01:00:00,8.09,FashionCo,Espanha,2.61,Chocolate 2,32,3,Sevilha,0.595450991685192
Alimentos,0.5,0.66,0.76,2023-07-11 01:00:00,2023-07-15 01:00:00,8.09,FashionCo,Espanha,2.61,Chocolate 2,32,2,Sevilha,0.595450991685192
Alimentos,0.5,0.66,0.76,2023-07-22 01:00:00,2023-07-27 01:00:00,8.09,FashionCo,Espanha,2.61,Chocolate 2,32,4,Sevilha,0.595450991685192
Alimentos,0.3,0.95,0.76,2023-03-21 00:00:00,2023-03-27 01:00:00,1.88,GreenSupplies,Portugal,4.98,Bolachas 1,34,3,Faro,0.9093799828916617
Alimentos,0.31,0.29,0.76,2023-07-28 01:00:00,2023-08-10 01:00:00,3.08,GreenSupplies,Espanha,2.71,Bolachas 2,35,1,Madrid,0.8490018628080878
Alimentos,0.31,0.29,0.76,2023-04-10 01:00:00,2023-04-20 01:00:00,3.08,GreenSupplies,Espanha,2.71,Bolachas 2,35,3,Madrid,0.8490018628080878
Alimentos,0.47,0.92,0.76,2023-04-14 01:00:00,2023-04-24 01:00:00,6.69,TechWorld,França,1.92,Bolachas 2,35,3,Paris,0.6661205981752382
Alimentos,0.47,0.92,0.76,2023-08-05 01:00:00,2023-08-20 01:00:00,6.69,TechWorld,França,1.92,Bolachas 2,35,6,Paris,0.6661205981752382
Alimentos,0.47,0.92,0.76,2023-04-04 01:00:00,2023-04-09 01:00:00,6.69,TechWorld,França,1.92,Bolachas 2,35,9,Paris,0.6661205981752382
Alimentos,0.32,0.63,0.76,2023-10-01 01:00:00,2023-10-05 01:00:00,7.16,TechWorld,Portugal,2.43,Bolachas 3,36,1,Porto,0.6427934081127383
Alimentos,0.32,0.63,0.76,2023-03-31 01:00:00,2023-04-15 01:00:00,7.16,TechWorld,Portugal,2.43,Bolachas 3,36,7,Porto,0.6427934081127383
Alimentos,0.5,0.23,0.77,2023-07-08 01:00:00,2023-07-23 01:00:00,7.77,EcoFriendly,Portugal,3.35,Chocolate 2,32,9,Lisboa,0.6117741971844171
Alimentos,0.5,0.23,0.77,2023-05-10 01:00:00,2023-05-24 01:00:00,7.77,EcoFriendly,Portugal,3.35,Chocolate 2,32,1,Lisboa,0.6117741971844171
Alimentos,0.27,0.11,0.77,2023-07-17 01:00:00,2023-07-22 01:00:00,4.9,EcoFriendly,Alemanha,4.2,Água 3,27,9,Munique,0.7572306342223378
Alimentos,0.27,0.11,0.77,2023-02-05 00:00:00,2023-02-14 00:00:00,4.9,EcoFriendly,Alemanha,4.2,Água 3,27,1,Munique,0.7572306342223378
Alimentos,0.27,0.11,0.77,2023-10-23 01:00:00,2023-10-29 01:00:00,4.9,EcoFriendly,Alemanha,4.2,Água 3,27,9,Munique,0.7572306342223378
Alimentos,0.15,0.5,0.77,2023-01-03 00:00:00,2023-01-05 00:00:00,6.3,TechWorld,Espanha,3.21,Água 2,26,9,Sevilha,0.686617969599369
Alimentos,0.15,0.5,0.77,2023-04-04 01:00:00,2023-04-06 01:00:00,6.3,TechWorld,Espanha,3.21,Água 2,26,3,Sevilha,0.686617969599369
Alimentos,0.46,0.15,0.78,2023-07-26 01:00:00,2023-08-01 01:00:00,3.01,EcoFriendly,Portugal,4.05,Chocolate 2,32,1,Faro,0.8522886220061765
Alimentos,0.46,0.15,0.78,2023-09-20 01:00:00,2023-10-03 01:00:00,3.01,EcoFriendly,Portugal,4.05,Chocolate 2,32,8,Faro,0.8522886220061765
Alimentos,0.46,0.15,0.78,2023-06-07 01:00:00,2023-06-13 01:00:00,3.01,EcoFriendly,Portugal,4.05,Chocolate 2,32,5,Faro,0.8522886220061765
Alimentos,0.46,0.15,0.78,2023-06-14 01:00:00,2023-06-26 01:00:00,3.01,EcoFriendly,Portugal,4.05,Chocolate 2,32,6,Faro,0.8522886220061765
Alimentos,0.16,0.71,0.78,2023-01-01 00:00:00,2023-01-11 00:00:00,4.59,StyleSupplies,França,4.12,Chocolate 2,32,2,Paris,0.7728826099187021
Alimentos,0.16,0.71,0.78,2023-09-03 01:00:00,2023-09-12 01:00:00,4.59,StyleSupplies,França,4.12,Chocolate 2,32,4,Paris,0.7728826099187021
Alimentos,0.16,0.71,0.78,2023-01-13 00:00:00,2023-01-14 00:00:00,4.59,StyleSupplies,França,4.12,Chocolate 2,32,7,Paris,0.7728826099187021
Alimentos,0.42,0.67,0.78,2023-03-23 00:00:00,2023-04-01 01:00:00,5.29,TechWorld,Portugal,4.46,Água 3,27,8,Faro,0.7370220177780422
Alimentos,0.42,0.67,0.78,2023-09-26 01:00:00,2023-10-03 01:00:00,5.29,TechWorld,Portugal,4.46,Água 3,27,3,Faro,0.7370220177780422
Alimentos,0.34,0.72,0.78,2023-08-05 01:00:00,2023-08-10 01:00:00,3.44,TechWorld,França,2.36,Chocolate 2,32,8,Lyon,0.8305982143248052
Alimentos,0.34,0.72,0.78,2023-07-01 01:00:00,2023-07-07 01:00:00,3.44,TechWorld,França,2.36,Chocolate 2,32,9,Lyon,0.8305982143248052
Alimentos,0.34,0.72,0.78,2023-09-09 01:00:00,2023-09-20 01:00:00,3.44,TechWorld,França,2.36,Chocolate 2,32,3,Lyon,0.8305982143248052
Alimentos,0.12,0.94,0.79,2023-10-02 01:00:00,2023-10-03 01:00:00,5.21,GreenSupplies,Itália,2.5,Bolachas 3,36,1,Roma,0.7415633683845483
Alimentos,0.12,0.94,0.79,2023-02-26 00:00:00,2023-03-07 00:00:00,5.21,GreenSupplies,Itália,2.5,Bolachas 3,36,5,Roma,0.7415633683845483
Alimentos,0.1,0.1,0.79,2023-02-12 00:00:00,2023-02-19 00:00:00,4.27,StyleSupplies,Portugal,2.61,Bolachas 1,34,8,Lisboa,0.7893939393939394
Alimentos,0.1,0.1,0.79,2023-10-03 01:00:00,2023-10-06 01:00:00,4.27,StyleSupplies,Portugal,2.61,Bolachas 1,34,8,Lisboa,0.7893939393939394
Alimentos,0.1,0.1,0.79,2023-08-13 01:00:00,2023-08-25 01:00:00,4.27,StyleSupplies,Portugal,2.61,Bolachas 1,34,1,Lisboa,0.7893939393939394
Alimentos,0.39,0.9,0.79,2023-10-04 01:00:00,2023-10-11 01:00:00,1.83,StyleSupplies,Itália,1.43,Bolachas 2,35,8,Roma,0.9117433019832094
Alimentos,0.45,0.52,0.8,2023-04-03 01:00:00,2023-04-06 01:00:00,2.59,EcoFriendly,Portugal,4.48,Chocolate 1,31,3,Coimbra,0.8733817815514077
Alimentos,0.45,0.52,0.8,2023-09-26 01:00:00,2023-10-05 01:00:00,2.59,EcoFriendly,Portugal,4.48,Chocolate 1,31,9,Coimbra,0.8733817815514077
Alimentos,0.45,0.52,0.8,2023-05-16 01:00:00,2023-05-17 01:00:00,2.59,EcoFriendly,Portugal,4.48,Chocolate 1,31,6,Coimbra,0.8733817815514077
Alimentos,0.45,0.52,0.8,2023-06-02 01:00:00,2023-06-17 01:00:00,2.59,EcoFriendly,Portugal,4.48,Chocolate 1,31,3,Coimbra,0.8733817815514077
Alimentos,0.29,0.96,0.8,2023-06-27 01:00:00,2023-07-10 01:00:00,4.25,FashionCo,França,3.79,Bolachas 1,34,7,Marselha,0.7896993356244048
Alimentos,0.23,0.57,0.8,2023-01-13 00:00:00,2023-01-16 00:00:00,8.53,GreenSupplies,Portugal,2.72,Água 2,26,1,Faro,0.5738047591618193
Alimentos,0.41,0.24,0.8,2023-03-02 00:00:00,2023-03-15 00:00:00,6.26,StyleSupplies,Portugal,3.8,Bolachas 2,35,10,Coimbra,0.6882137884470373
Alimentos,0.41,0.24,0.8,2023-04-07 01:00:00,2023-04-13 01:00:00,6.26,StyleSupplies,Portugal,3.8,Bolachas 2,35,5,Coimbra,0.6882137884470373
Alimentos,0.16,0.33,0.8,2023-01-09 00:00:00,2023-01-20 00:00:00,1.53,StyleSupplies,França,2.94,Água 3,27,5,Marselha,0.927570864343904
Alimentos,0.42,0.66,0.8,2023-01-06 00:00:00,2023-01-09 00:00:00,4.59,StyleSupplies,Itália,1.62,Água 1,25,6,Roma,0.7723793110231498
Alimentos,0.42,0.66,0.8,2023-02-26 00:00:00,2023-03-09 00:00:00,4.59,StyleSupplies,Itália,1.62,Água 1,25,3,Roma,0.7723793110231498
Alimentos,0.42,0.66,0.8,2023-06-30 01:00:00,2023-07-02 01:00:00,4.59,StyleSupplies,Itália,1.62,Água 1,25,4,Roma,0.7723793110231498
Alimentos,0.42,0.66,0.8,2023-01-05 00:00:00,2023-01-12 00:00:00,4.59,StyleSupplies,Itália,1.62,Água 1,25,5,Roma,0.7723793110231498
Alimentos,0.14,0.57,0.8,2023-04-03 01:00:00,2023-04-11 01:00:00,6.84,TechWorld,Portugal,1.6,Água 2,26,8,Porto,0.6593390174069209
Alimentos,0.14,0.57,0.8,2023-03-02 00:00:00,2023-03-16 00:00:00,6.84,TechWorld,Portugal,1.6,Água 2,26,9,Porto,0.6593390174069209
Alimentos,0.11,0.38,0.81,2023-09-20 01:00:00,2023-10-04 01:00:00,0.28,FashionCo,Alemanha,2.35,Bolachas 2,35,10,Munique,0.9907837896237813
Alimentos,0.11,0.38,0.81,2023-02-07 00:00:00,2023-02-12 00:00:00,0.28,FashionCo,Alemanha,2.35,Bolachas 2,35,9,Munique,0.9907837896237813
Alimentos,0.11,0.38,0.81,2023-02-12 00:00:00,2023-02-14 00:00:00,0.28,FashionCo,Alemanha,2.35,Bolachas 2,35,7,Munique,0.9907837896237813
Alimentos,0.11,0.38,0.81,2023-06-27 01:00:00,2023-07-02 01:00:00,0.28,FashionCo,Alemanha,2.35,Bolachas 2,35,10,Munique,0.9907837896237813
Alimentos,0.14,0.79,0.81,2023-01-13 00:00:00,2023-01-20 00:00:00,1.51,GreenSupplies,França,4.64,Água 1,25,7,Lyon,0.9284482629842494
Alimentos,0.48,0.23,0.82,2023-07-15 01:00:00,2023-07-22 01:00:00,7.32,EcoFriendly,França,3.11,Chocolate 2,32,4,Marselha,0.63454163055426
Alimentos,0.48,0.23,0.82,2023-04-17 01:00:00,2023-04-22 01:00:00,7.32,EcoFriendly,França,3.11,Chocolate 2,32,8,Marselha,0.63454163055426
Alimentos,0.48,0.23,0.82,2023-08-21 01:00:00,2023-08-30 01:00:00,7.32,EcoFriendly,França,3.11,Chocolate 2,32,8,Marselha,0.63454163055426
Alimentos,0.48,0.23,0.82,2023-04-26 01:00:00,2023-05-09 01:00:00,7.32,EcoFriendly,França,3.11,Chocolate 2,32,5,Marselha,0.63454163055426
Alimentos,0.43,0.37,0.82,2023-03-18 00:00:00,2023-04-02 01:00:00,0.92,EcoFriendly,França,4.82,Bolachas 3,36,1,Paris,0.9578217449109968
Alimentos,0.43,0.37,0.82,2023-02-02 00:00:00,2023-02-16 00:00:00,0.92,EcoFriendly,França,4.82,Bolachas 3,36,2,Paris,0.9578217449109968
Alimentos,0.12,0.9,0.82,2023-08-13 01:00:00,2023-08-18 01:00:00,8.28,FashionCo,Itália,1.22,Chocolate 3,33,8,Milão,0.5865278949003325
Alimentos,0.12,0.9,0.82,2023-01-08 00:00:00,2023-01-19 00:00:00,8.28,FashionCo,Itália,1.22,Chocolate 3,33,8,Milão,0.5865278949003325
Alimentos,0.39,0.62,0.82,2023-04-26 01:00:00,2023-05-10 01:00:00,5.32,StyleSupplies,Espanha,3.28,Água 2,26,3,Madrid,0.7355858966846076
Alimentos,0.39,0.62,0.82,2023-06-04 01:00:00,2023-06-07 01:00:00,5.32,StyleSupplies,Espanha,3.28,Água 2,26,6,Madrid,0.7355858966846076
Alimentos,0.48,0.66,0.83,2023-08-02 01:00:00,2023-08-06 01:00:00,1.79,FashionCo,Alemanha,2.78,Chocolate 2,32,6,Hamburgo,0.9136729705095804
Alimentos,0.48,0.66,0.83,2023-10-17 01:00:00,2023-10-26 01:00:00,1.79,FashionCo,Alemanha,2.78,Chocolate 2,32,5,Hamburgo,0.9136729705095804
Alimentos,0.47,0.23,0.83,2023-01-11 00:00:00,2023-01-23 00:00:00,3.98,StyleSupplies,Itália,3.3,Chocolate 3,33,7,Nápoles,0.8032485795624139
Alimentos,0.1,0.81,0.83,2023-08-19 01:00:00,2023-08-22 01:00:00,2.61,TechWorld,Itália,2.1,Chocolate 2,32,1,Nápoles,0.8729655129306898
Alimentos,0.1,0.81,0.83,2023-06-25 01:00:00,2023-07-08 01:00:00,2.61,TechWorld,Itália,2.1,Chocolate 2,32,10,Nápoles,0.8729655129306898
Alimentos,0.1,0.81,0.83,2023-02-26 00:00:00,2023-03-12 00:00:00,2.61,TechWorld,Itália,2.1,Chocolate 2,32,2,Nápoles,0.8729655129306898
Alimentos,0.45,0.72,0.84,2023-02-11 00:00:00,2023-02-25 00:00:00,0.33,EcoFriendly,Espanha,1.45,Chocolate 1,31,8,Madrid,0.9874480378613758
Alimentos,0.45,0.72,0.84,2023-09-30 01:00:00,2023-10-15 01:00:00,0.33,EcoFriendly,Espanha,1.45,Chocolate 1,31,4,Madrid,0.9874480378613758
Alimentos,0.45,0.72,0.84,2023-05-22 01:00:00,2023-05-23 01:00:00,0.33,EcoFriendly,Espanha,1.45,Chocolate 1,31,8,Madrid,0.9874480378613758
Alimentos,0.45,0.72,0.84,2023-10-23 01:00:00,2023-11-02 00:00:00,0.33,EcoFriendly,Espanha,1.45,Chocolate 1,31,1,Madrid,0.9874480378613758
Alimentos,0.37,0.3,0.84,2023-10-12 01:00:00,2023-10-25 01:00:00,0.88,GreenSupplies,França,2.86,Bolachas 1,34,2,Marselha,0.9599887340999158
Alimentos,0.29,0.6,0.84,2023-03-20 00:00:00,2023-03-31 01:00:00,5.77,StyleSupplies,Alemanha,2.34,Chocolate 1,31,9,Berlim,0.7130669429533308
Alimentos,0.29,0.6,0.84,2023-08-26 01:00:00,2023-08-27 01:00:00,5.77,StyleSupplies,Alemanha,2.34,Chocolate 1,31,10,Berlim,0.7130669429533308
Alimentos,0.29,0.6,0.84,2023-08-02 01:00:00,2023-08-15 01:00:00,5.77,StyleSupplies,Alemanha,2.34,Chocolate 1,31,8,Berlim,0.7130669429533308
Alimentos,0.29,0.6,0.84,2023-07-14 01:00:00,2023-07-28 01:00:00,5.77,StyleSupplies,Alemanha,2.34,Chocolate 1,31,5,Berlim,0.7130669429533308
Alimentos,0.43,0.33,0.84,2023-01-22 00:00:00,2023-02-04 00:00:00,8.19,TechWorld,Alemanha,2.55,Água 3,27,8,Hamburgo,0.5906650593055689
Alimentos,0.43,0.33,0.84,2023-03-17 00:00:00,2023-03-19 00:00:00,8.19,TechWorld,Alemanha,2.55,Água 3,27,1,Hamburgo,0.5906650593055689
Alimentos,0.43,0.33,0.84,2023-06-04 01:00:00,2023-06-05 01:00:00,8.19,TechWorld,Alemanha,2.55,Água 3,27,3,Hamburgo,0.5906650593055689
Alimentos,0.43,0.33,0.84,2023-02-26 00:00:00,2023-03-03 00:00:00,8.19,TechWorld,Alemanha,2.55,Água 3,27,7,Hamburgo,0.5906650593055689
Alimentos,0.46,0.69,0.84,2023-09-12 01:00:00,2023-09-23 01:00:00,3.88,TechWorld,Espanha,4.6,Água 3,27,10,Madrid,0.8081463019218782
