Unnamed: 0.1;Unnamed: 0;Cliente_ID;Detalhes_Reclamações;Histórico_Reclamações;Frequência_Compra;Género;Idade;Método_Pagamento;País;Preferência_Categoria;Score_Fidelidade;sentimento
203;203;188875;"Produto diferente do pedido; Qualidade abaixo do esperado; Demora na resposta; Produto chegou danificado; Suporte ao cliente fraco";5;Baixa;F;42;Débito;Itália;Eletrónica;6;-0.095
204;204;380501;"Suporte ao cliente fraco; Demora na resposta; Produto chegou danificado; Qualidade abaixo do esperado; Reembolso não processado";5;Alta;F;49;Cartão de Crédito;Portugal;Beleza;4;-0.095
205;205;533122;"Demora na resposta; Produto diferente do pedido; Suporte ao cliente fraco; Reembolso não processado";4;Média;M;26;PayPal;França;Casa;5;-0.09375
206;206;280655;"Entrega atrasada; Qualidade abaixo do esperado; Produto diferente do pedido";3;Baixa;F;60;Transferência Bancária;Itália;Beleza;3;-0.03333333333333333
207;207;402365;"Reembolso não processado; Qualidade abaixo do esperado; Produto chegou danificado";3;Alta;M;27;Cartão de Crédito;Portugal;Alimentos;10;-0.03333333333333333
208;208;153907;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido";4;Média;F;38;Cartão de Crédito;Alemanha;Eletrónica;7;-0.11875
209;209;106005;"Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido; Reembolso não processado; Demora na resposta";5;Baixa;F;41;Débito;Portugal;Beleza;10;-0.075
210;210;345164;"Reembolso não processado; Produto diferente do pedido; Qualidade abaixo do esperado";3;Média;F;37;Cartão de Crédito;França;Alimentos;8;-0.03333333333333333
211;211;654689;;0;Baixa;M;53;Débito;Alemanha;Alimentos;5;0.0
212;212;162100;"Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Demora na resposta";4;Baixa;F;38;Cartão de Crédito;Alemanha;Moda;6;-0.09375
213;213;726971;"Produto chegou danificado; Reembolso não processado; Demora na resposta; Qualidade abaixo do esperado; Entrega atrasada";5;Baixa;M;60;Transferência Bancária;Espanha;Alimentos;7;-0.02
214;214;773754;"Suporte ao cliente fraco; Reembolso não processado; Demora na resposta; Entrega atrasada; Produto chegou danificado";5;Baixa;F;22;Cartão de Crédito;Espanha;Eletrónica;3;-0.075
215;215;503083;"Demora na resposta; Reembolso não processado; Produto diferente do pedido; Suporte ao cliente fraco; Qualidade abaixo do esperado";5;Alta;M;40;PayPal;Espanha;Eletrónica;6;-0.095
216;216;917102;"Reembolso não processado; Demora na resposta; Suporte ao cliente fraco; Produto diferente do pedido; Entrega atrasada";5;Baixa;M;19;Transferência Bancária;Portugal;Moda;4;-0.075
217;217;450671;"Reembolso não processado; Suporte ao cliente fraco; Demora na resposta";3;Alta;M;69;Cartão de Crédito;Portugal;Eletrónica;9;-0.125
218;218;876353;Reembolso não processado;1;Baixa;M;39;Débito;França;Eletrónica;4;0.0
219;219;915515;;0;Alta;F;49;Cartão de Crédito;Itália;Casa;2;0.0
220;220;890955;"Qualidade abaixo do esperado; Produto chegou danificado; Entrega atrasada; Suporte ao cliente fraco";4;Média;M;54;PayPal;Itália;Alimentos;3;-0.11875
221;221;637031;"Demora na resposta; Suporte ao cliente fraco; Entrega atrasada; Qualidade abaixo do esperado; Produto chegou danificado";5;Alta;F;29;Débito;Portugal;Alimentos;4;-0.095
222;222;755907;Entrega atrasada;1;Alta;M;60;Débito;Alemanha;Eletrónica;6;0.0
223;223;216781;;0;Alta;M;66;Transferência Bancária;França;Eletrónica;6;0.0
224;224;189525;;0;Alta;F;58;Cartão de Crédito;Alemanha;Eletrónica;10;0.0
225;225;112311;"Demora na resposta; Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido";4;Média;F;39;Débito;Alemanha;Moda;3;-0.025
226;226;182023;;0;Baixa;F;37;Cartão de Crédito;Portugal;Beleza;2;0.0
227;227;384237;"Qualidade abaixo do esperado; Produto diferente do pedido; Produto chegou danificado; Reembolso não processado; Demora na resposta";5;Média;F;20;Débito;França;Moda;10;-0.02
228;228;220834;"Reembolso não processado; Produto chegou danificado; Entrega atrasada; Suporte ao cliente fraco";4;Baixa;M;53;Transferência Bancária;Itália;Eletrónica;9;-0.09375
229;229;964866;"Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta; Reembolso não processado";5;Alta;M;32;PayPal;Alemanha;Casa;8;-0.02
230;230;728737;"Suporte ao cliente fraco; Produto chegou danificado; Reembolso não processado; Entrega atrasada";4;Média;F;41;Débito;Alemanha;Alimentos;1;-0.09375
231;231;282573;Qualidade abaixo do esperado;1;Média;M;41;Transferência Bancária;Itália;Casa;2;-0.1
232;232;182259;Produto diferente do pedido;1;Baixa;F;23;Transferência Bancária;Portugal;Beleza;4;0.0
233;233;274625;"Produto diferente do pedido; Qualidade abaixo do esperado; Demora na resposta; Entrega atrasada; Produto chegou danificado";5;Alta;F;37;Débito;Itália;Casa;1;-0.02
234;234;345314;"Reembolso não processado; Produto chegou danificado; Qualidade abaixo do esperado";3;Média;F;51;Débito;Alemanha;Beleza;8;-0.03333333333333333
235;235;550631;"Demora na resposta; Suporte ao cliente fraco; Reembolso não processado; Entrega atrasada";4;Média;F;18;PayPal;Espanha;Beleza;4;-0.09375
236;236;224542;;0;Média;M;47;Cartão de Crédito;Itália;Eletrónica;3;0.0
237;237;927337;"Entrega atrasada; Produto chegou danificado; Suporte ao cliente fraco; Produto diferente do pedido";4;Baixa;M;44;PayPal;França;Beleza;6;-0.09375
238;238;453951;Demora na resposta;1;Alta;M;38;Débito;Espanha;Eletrónica;10;0.0
239;239;890012;"Produto diferente do pedido; Produto chegou danificado; Demora na resposta; Suporte ao cliente fraco; Entrega atrasada";5;Baixa;F;40;Débito;Portugal;Alimentos;5;-0.075
240;240;495188;;0;Baixa;M;49;Cartão de Crédito;França;Alimentos;2;0.0
241;241;419918;;0;Alta;F;25;Transferência Bancária;Alemanha;Eletrónica;5;0.0
242;242;203098;Produto chegou danificado;1;Alta;F;60;PayPal;França;Moda;7;0.0
243;243;253779;;0;Média;F;31;Cartão de Crédito;Portugal;Alimentos;7;0.0
244;244;741120;Qualidade abaixo do esperado;1;Média;M;26;Cartão de Crédito;Espanha;Moda;10;-0.1
245;245;635426;"Demora na resposta; Suporte ao cliente fraco";2;Média;F;21;PayPal;Portugal;Eletrónica;1;-0.1875
246;246;856299;"Qualidade abaixo do esperado; Reembolso não processado; Entrega atrasada; Produto diferente do pedido; Produto chegou danificado";5;Média;M;54;Cartão de Crédito;Portugal;Beleza;4;-0.02
247;247;352887;"Produto diferente do pedido; Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado";4;Alta;M;18;Cartão de Crédito;França;Casa;9;-0.09375
248;248;273460;"Demora na resposta; Produto chegou danificado; Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco";5;Alta;M;26;Cartão de Crédito;Portugal;Eletrónica;3;-0.075
249;249;250973;"Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado";3;Alta;M;33;Débito;Alemanha;Eletrónica;9;-0.03333333333333333
250;250;786188;"Demora na resposta; Qualidade abaixo do esperado; Suporte ao cliente fraco; Reembolso não processado; Produto chegou danificado";5;Média;F;56;Cartão de Crédito;Portugal;Eletrónica;7;-0.095
251;251;191806;Reembolso não processado;1;Média;F;24;Cartão de Crédito;Alemanha;Casa;8;0.0
252;252;669532;"Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado";3;Baixa;F;59;Transferência Bancária;Alemanha;Alimentos;6;-0.03333333333333333
253;253;857188;"Qualidade abaixo do esperado; Produto chegou danificado";2;Média;M;52;Transferência Bancária;França;Casa;8;-0.05
254;254;217222;"Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado";4;Média;M;64;Transferência Bancária;Portugal;Beleza;8;-0.09375
255;255;420938;"Suporte ao cliente fraco; Entrega atrasada";2;Média;M;62;PayPal;Espanha;Casa;6;-0.1875
256;256;584893;"Demora na resposta; Suporte ao cliente fraco";2;Média;F;18;Transferência Bancária;Alemanha;Beleza;4;-0.1875
257;257;648469;"Produto chegou danificado; Produto diferente do pedido; Entrega atrasada; Reembolso não processado; Qualidade abaixo do esperado";5;Média;M;42;Cartão de Crédito;Alemanha;Casa;7;-0.02
258;258;950479;;0;Alta;F;29;Cartão de Crédito;Portugal;Eletrónica;5;0.0
259;259;543437;;0;Média;F;66;Transferência Bancária;Portugal;Moda;10;0.0
260;260;482315;"Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido";3;Alta;F;34;Cartão de Crédito;França;Eletrónica;10;-0.03333333333333333
261;261;229034;"Produto chegou danificado; Reembolso não processado";2;Alta;M;21;Transferência Bancária;Portugal;Casa;4;0.0
262;262;866341;"Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta; Reembolso não processado; Suporte ao cliente fraco";5;Média;F;36;PayPal;França;Moda;4;-0.095
263;263;229941;"Produto diferente do pedido; Suporte ao cliente fraco; Qualidade abaixo do esperado";3;Média;F;40;Débito;Espanha;Beleza;1;-0.15833333333333333
264;264;980139;"Reembolso não processado; Suporte ao cliente fraco; Entrega atrasada";3;Baixa;M;22;Cartão de Crédito;Alemanha;Casa;3;-0.125
265;265;582913;"Reembolso não processado; Produto chegou danificado";2;Média;M;44;Transferência Bancária;Itália;Eletrónica;1;0.0
266;266;689530;"Suporte ao cliente fraco; Produto diferente do pedido";2;Média;M;26;Transferência Bancária;Itália;Alimentos;9;-0.1875
267;267;337925;"Produto chegou danificado; Reembolso não processado";2;Média;F;33;Transferência Bancária;Alemanha;Moda;6;0.0
268;268;310004;"Reembolso não processado; Qualidade abaixo do esperado; Suporte ao cliente fraco; Entrega atrasada";4;Média;M;47;Transferência Bancária;Portugal;Alimentos;7;-0.11875
269;269;157126;Suporte ao cliente fraco;1;Alta;M;66;Cartão de Crédito;França;Casa;4;-0.375
270;270;435183;"Qualidade abaixo do esperado; Produto diferente do pedido; Entrega atrasada; Demora na resposta; Suporte ao cliente fraco";5;Média;M;41;Transferência Bancária;Espanha;Moda;2;-0.095
271;271;561833;"Suporte ao cliente fraco; Produto diferente do pedido; Entrega atrasada";3;Alta;F;56;Transferência Bancária;Itália;Eletrónica;10;-0.125
272;272;409457;"Suporte ao cliente fraco; Reembolso não processado; Produto chegou danificado; Demora na resposta; Entrega atrasada";5;Baixa;F;53;Débito;Portugal;Moda;6;-0.075
273;273;886267;"Produto diferente do pedido; Reembolso não processado; Produto chegou danificado; Suporte ao cliente fraco";4;Baixa;F;66;Débito;Alemanha;Alimentos;1;-0.09375
274;274;746141;"Reembolso não processado; Demora na resposta; Entrega atrasada; Produto diferente do pedido; Produto chegou danificado";5;Baixa;F;27;Cartão de Crédito;Portugal;Moda;8;0.0
275;275;548326;"Produto diferente do pedido; Qualidade abaixo do esperado; Reembolso não processado; Produto chegou danificado";4;Média;F;25;PayPal;Espanha;Beleza;2;-0.025
276;276;304165;Suporte ao cliente fraco;1;Alta;F;50;Transferência Bancária;Itália;Moda;5;-0.375
277;277;866372;"Produto diferente do pedido; Reembolso não processado; Demora na resposta; Produto chegou danificado";4;Baixa;M;59;Débito;Itália;Eletrónica;8;0.0
278;278;141857;"Qualidade abaixo do esperado; Produto diferente do pedido; Entrega atrasada; Produto chegou danificado";4;Média;F;27;Débito;França;Beleza;6;-0.025
279;279;159251;Produto chegou danificado;1;Média;F;70;Transferência Bancária;França;Moda;9;0.0
280;280;814060;"Produto diferente do pedido; Reembolso não processado; Entrega atrasada; Qualidade abaixo do esperado; Suporte ao cliente fraco";5;Baixa;M;38;Transferência Bancária;Espanha;Alimentos;8;-0.095
281;281;325477;"Demora na resposta; Produto diferente do pedido; Reembolso não processado";3;Baixa;F;66;Cartão de Crédito;Portugal;Alimentos;7;0.0
282;282;176158;Produto chegou danificado;1;Alta;F;55;Transferência Bancária;Itália;Eletrónica;4;0.0
283;283;169775;"Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado";4;Alta;F;65;PayPal;Espanha;Beleza;5;-0.11875
284;284;138877;"Demora na resposta; Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado";4;Média;M;46;Cartão de Crédito;França;Casa;1;-0.09375
285;285;695058;"Entrega atrasada; Reembolso não processado; Qualidade abaixo do esperado; Produto chegou danificado";4;Média;F;31;PayPal;França;Beleza;7;-0.025
286;286;238739;"Produto diferente do pedido; Qualidade abaixo do esperado; Entrega atrasada; Reembolso não processado";4;Média;F;22;PayPal;Itália;Eletrónica;9;-0.025
287;287;362309;"Suporte ao cliente fraco; Reembolso não processado; Entrega atrasada";3;Baixa;M;68;Transferência Bancária;França;Beleza;7;-0.125
288;288;374281;"Suporte ao cliente fraco; Demora na resposta; Reembolso não processado; Produto chegou danificado; Produto diferente do pedido";5;Média;F;50;Débito;Alemanha;Eletrónica;1;-0.075
289;289;872400;;0;Média;F;32;Cartão de Crédito;Itália;Alimentos;3;0.0
290;290;694830;"Produto diferente do pedido; Qualidade abaixo do esperado; Reembolso não processado";3;Baixa;F;42;PayPal;Espanha;Moda;5;-0.03333333333333333
291;291;432468;"Entrega atrasada; Demora na resposta; Produto chegou danificado";3;Média;F;43;PayPal;França;Moda;5;0.0
292;292;274089;;0;Baixa;M;48;Cartão de Crédito;França;Beleza;5;0.0
293;293;556017;;0;Média;M;55;Cartão de Crédito;Portugal;Casa;4;0.0
294;294;936574;"Reembolso não processado; Entrega atrasada; Demora na resposta";3;Alta;F;52;Cartão de Crédito;Alemanha;Casa;5;0.0
295;295;563385;"Entrega atrasada; Qualidade abaixo do esperado; Suporte ao cliente fraco";3;Média;F;56;Cartão de Crédito;Portugal;Eletrónica;6;-0.15833333333333333
296;296;138518;Reembolso não processado;1;Baixa;F;67;PayPal;Alemanha;Beleza;9;0.0
297;297;697206;"Produto diferente do pedido; Produto chegou danificado";2;Média;F;32;Débito;França;Beleza;4;0.0
298;298;242150;"Reembolso não processado; Demora na resposta; Entrega atrasada";3;Alta;M;67;PayPal;Espanha;Moda;7;0.0
299;299;723466;Suporte ao cliente fraco;1;Média;F;64;PayPal;Alemanha;Eletrónica;1;-0.375
300;300;580703;;0;Média;F;68;Cartão de Crédito;Alemanha;Moda;4;0.0
301;301;256915;"Suporte ao cliente fraco; Demora na resposta";2;Alta;M;53;Cartão de Crédito;Portugal;Moda;8;-0.1875
302;302;336084;;0;Alta;M;52;Transferência Bancária;Itália;Eletrónica;1;0.0
303;303;649153;Produto diferente do pedido;1;Baixa;M;36;PayPal;Alemanha;Eletrónica;1;0.0
304;304;303794;"Demora na resposta; Qualidade abaixo do esperado; Reembolso não processado; Entrega atrasada";4;Alta;F;53;PayPal;Itália;Beleza;7;-0.025
305;305;666187;;0;Baixa;F;19;Cartão de Crédito;Portugal;Eletrónica;1;0.0
306;306;202905;;0;Média;M;41;Cartão de Crédito;Portugal;Casa;9;0.0
307;307;804572;"Reembolso não processado; Entrega atrasada; Produto diferente do pedido; Demora na resposta; Suporte ao cliente fraco";5;Alta;F;43;Transferência Bancária;França;Moda;8;-0.075
308;308;651324;;0;Média;F;48;PayPal;França;Beleza;9;0.0
309;309;364884;"Produto diferente do pedido; Demora na resposta; Produto chegou danificado; Qualidade abaixo do esperado";4;Baixa;F;38;Cartão de Crédito;Espanha;Eletrónica;8;-0.025
310;310;351213;"Qualidade abaixo do esperado; Produto diferente do pedido";2;Alta;F;49;Cartão de Crédito;Alemanha;Eletrónica;2;-0.05
311;311;256116;;0;Baixa;M;53;Transferência Bancária;Espanha;Moda;9;0.0
312;312;235906;Entrega atrasada;1;Alta;F;50;Transferência Bancária;Portugal;Eletrónica;6;0.0
313;313;869069;"Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido; Entrega atrasada";4;Alta;F;64;Débito;França;Beleza;1;-0.025
314;314;839350;"Reembolso não processado; Entrega atrasada";2;Média;F;19;Transferência Bancária;Espanha;Eletrónica;7;0.0
315;315;782519;"Entrega atrasada; Produto diferente do pedido; Demora na resposta; Produto chegou danificado";4;Alta;M;59;Cartão de Crédito;Itália;Beleza;1;0.0
316;316;812628;"Produto chegou danificado; Suporte ao cliente fraco";2;Média;M;35;Transferência Bancária;Espanha;Moda;10;-0.1875
317;317;672903;"Produto chegou danificado; Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado; Produto diferente do pedido";5;Alta;F;56;Transferência Bancária;Espanha;Alimentos;8;-0.095
318;318;760139;"Entrega atrasada; Suporte ao cliente fraco; Demora na resposta; Produto diferente do pedido; Produto chegou danificado";5;Alta;M;64;Cartão de Crédito;Espanha;Moda;3;-0.075
319;319;794263;"Qualidade abaixo do esperado; Demora na resposta";2;Alta;M;35;PayPal;Espanha;Beleza;6;-0.05
320;320;602454;;0;Média;M;67;Transferência Bancária;Espanha;Eletrónica;1;0.0
321;321;140822;;0;Baixa;M;57;PayPal;Espanha;Alimentos;4;0.0
322;322;901837;Produto diferente do pedido;1;Média;F;29;PayPal;Espanha;Casa;2;0.0
323;323;350931;;0;Média;M;53;Transferência Bancária;Itália;Alimentos;5;0.0
324;324;480776;"Entrega atrasada; Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado; Suporte ao cliente fraco";5;Média;M;26;Débito;Alemanha;Eletrónica;1;-0.095
325;325;735673;"Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado; Produto chegou danificado";4;Média;F;50;Cartão de Crédito;Espanha;Moda;4;-0.11875
326;326;151263;Demora na resposta;1;Alta;M;48;Cartão de Crédito;França;Casa;3;0.0
327;327;276906;"Produto chegou danificado; Produto diferente do pedido; Demora na resposta; Entrega atrasada; Suporte ao cliente fraco";5;Baixa;F;27;Cartão de Crédito;Itália;Eletrónica;4;-0.075
328;328;400223;;0;Alta;M;46;Cartão de Crédito;França;Beleza;2;0.0
329;329;616852;"Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado; Produto diferente do pedido";5;Alta;F;60;Transferência Bancária;Alemanha;Beleza;1;-0.095
330;330;237429;;0;Média;F;42;PayPal;Alemanha;Moda;5;0.0
331;331;322674;;0;Média;F;64;Débito;Alemanha;Casa;8;0.0
332;332;802488;"Suporte ao cliente fraco; Entrega atrasada";2;Baixa;M;67;Débito;Espanha;Eletrónica;5;-0.1875
333;333;609725;"Qualidade abaixo do esperado; Reembolso não processado; Demora na resposta";3;Baixa;F;27;Débito;Portugal;Casa;5;-0.03333333333333333
334;334;121240;Produto diferente do pedido;1;Baixa;F;47;PayPal;Portugal;Moda;4;0.0
335;335;236184;Produto chegou danificado;1;Alta;F;34;Débito;Espanha;Moda;4;0.0
